index,o_place,d_place,year,month,day,cnt,o_lat,o_lon,d_lat,d_lon
2231725,48091,48309,2020,1,1,1,29.706,-98.123,31.547,-97.169
2232198,34007,42071,2020,1,1,1,39.953,-75.139,40.039,-76.303
2232383,11001,34029,2020,1,1,1,38.899,-77.014,39.971,-74.275
2232534,22015,22017,2020,1,1,5,32.539,-93.689,32.471,-93.757
2232712,37025,51590,2020,1,1,1,35.488,-80.62,36.607,-79.418
2232773,13121,45003,2020,1,1,3,33.882,-84.39,33.493,-81.743
2232964,12101,37123,2020,1,1,1,28.219,-82.447,35.17,-79.861
2233046,48113,48251,2020,1,1,1,32.786,-96.921,32.389,-97.36
2233060,12083,13319,2020,1,1,1,29.12,-82.161,32.678,-83.174
2233392,06037,48209,2020,1,1,1,34.021,-118.412,29.896,-97.935
2233499,01083,12057,2020,1,1,1,34.731,-86.906,27.997,-82.443
2233758,17199,06037,2020,1,1,1,37.748,-89.103,34.021,-118.412
2233972,17017,17017,2020,1,1,3,40.013,-90.423,40.013,-90.423
2234114,31053,31053,2020,1,1,14,41.444,-96.508,41.442,-96.503
2234240,48439,48217,2020,1,1,1,32.78,-97.286,32.007,-97.393
2234544,34015,42003,2020,1,1,1,39.758,-75.079,40.431,-79.981
2234968,37119,01073,2020,1,1,1,35.209,-80.847,33.451,-86.741
2235287,36047,22051,2020,1,1,1,40.655,-73.949,30.009,-90.253
2236245,06061,06041,2020,1,1,1,39.247,-120.047,37.987,-122.521
2237007,36087,36119,2020,1,1,7,41.105,-73.956,41.065,-73.847
2237087,35019,35049,2020,1,1,1,34.898,-104.565,35.659,-105.992
2237108,12021,11001,2020,1,1,1,26.142,-81.795,38.923,-77.043
2237243,12001,12023,2020,1,1,2,29.673,-82.33,30.183,-82.664
2237559,08013,36081,2020,1,1,1,40.024,-105.243,40.671,-73.831
2237617,45067,45067,2020,1,1,3,34.166,-79.392,34.166,-79.392
2237893,30111,30111,2020,1,1,34,45.789,-108.566,45.788,-108.566
2238120,21041,21151,2020,1,1,1,38.681,-85.179,37.748,-84.295
2238448,42005,42003,2020,1,1,1,40.57,-79.481,40.458,-80.128
2238621,39145,39087,2020,1,1,1,38.757,-82.976,38.529,-82.679
2239616,33011,06073,2020,1,1,1,42.838,-71.599,32.81,-117.105
2239992,13263,13145,2020,1,1,1,32.657,-84.453,32.756,-84.884
2240004,34017,36103,2020,1,1,1,40.769,-74.02,40.653,-73.126
2240166,36055,17075,2020,1,1,1,43.081,-77.545,40.811,-87.676
2240234,34011,12057,2020,1,1,1,39.386,-75.046,27.997,-82.443
2240412,48303,26065,2020,1,1,1,33.571,-101.897,42.712,-84.558
2240849,18135,18063,2020,1,1,1,40.169,-84.974,39.767,-86.441
2240875,42041,42071,2020,1,1,1,40.245,-76.925,40.155,-76.599
2240893,26163,51680,2020,1,1,1,42.206,-83.205,37.401,-79.179
2240915,29189,28089,2020,1,1,1,38.63,-90.334,32.571,-89.876
2240956,24031,24003,2020,1,1,5,39.08,-77.085,39.078,-76.722
2241319,39153,39117,2020,1,1,11,41.066,-81.506,40.365,-82.669
2241530,51161,51770,2020,1,1,6,37.239,-79.985,37.264,-79.969
2241752,16035,53035,2020,1,1,1,46.78,-115.988,47.684,-122.703
2242064,21111,29179,2020,1,1,1,38.196,-85.725,37.152,-90.818
2242360,13089,28141,2020,1,1,1,33.837,-84.31,34.709,-88.155
2242465,37051,37085,2020,1,1,1,34.986,-78.957,35.398,-78.796
2242467,12087,06075,2020,1,1,1,25.109,-80.434,37.771,-122.436
2242491,21029,18063,2020,1,1,2,38.03,-85.704,39.767,-86.441
2242727,48441,48363,2020,1,1,2,32.415,-99.751,32.617,-98.412
2242794,24031,42051,2020,1,1,2,39.069,-77.142,39.813,-79.661
2243298,42101,24003,2020,1,1,1,40.005,-75.118,39.028,-76.672
2243446,12117,12011,2020,1,1,1,28.654,-81.318,26.062,-80.168
2243542,47047,47157,2020,1,1,1,35.166,-89.201,35.134,-89.922
2243729,17031,12061,2020,1,1,1,42.108,-87.741,27.673,-80.423
2243762,13121,11001,2020,1,1,2,33.699,-84.451,38.899,-77.014
2244271,39103,39063,2020,1,1,1,41.153,-81.841,41.055,-83.634
2244396,48155,48375,2020,1,1,1,33.956,-99.476,35.211,-101.816
2244741,22071,48245,2020,1,1,1,29.981,-90.014,29.902,-94.297
2245113,53061,53005,2020,1,1,1,47.979,-122.202,46.211,-119.137
2245500,32005,06061,2020,1,1,1,38.966,-119.943,38.896,-121.088
2246070,17115,17139,2020,1,1,2,39.804,-88.875,39.588,-88.609
2246164,25021,25025,2020,1,1,70,42.241,-71.105,42.313,-71.09
2246752,48113,28121,2020,1,1,1,32.82,-96.762,32.231,-90.158
2247021,48397,48339,2020,1,1,1,32.921,-96.427,30.181,-95.54
2247109,01109,01001,2020,1,1,5,31.807,-85.974,32.576,-86.681
2247132,51810,24045,2020,1,1,1,36.803,-76.07,38.36,-75.601
2247680,29189,18097,2020,1,1,1,38.578,-90.432,39.902,-86.136
2247692,28047,12095,2020,1,1,1,30.431,-89.093,28.627,-81.367
2247840,39069,39095,2020,1,1,1,41.39,-84.122,41.693,-83.712
2248358,05071,05071,2020,1,1,4,35.469,-93.476,35.469,-93.476
2248979,21111,18043,2020,1,1,7,38.241,-85.681,38.319,-85.835
2249355,47037,13319,2020,1,1,4,36.2,-86.792,32.678,-83.174
2249377,39025,21117,2020,1,1,1,39.251,-84.272,39.03,-84.517
2249701,13153,13215,2020,1,1,2,32.631,-83.653,32.471,-84.952
2249791,32013,32019,2020,1,1,1,41.599,-117.724,39.601,-119.21
2249905,29105,29105,2020,1,1,2,37.676,-92.661,37.676,-92.661
2249984,40027,51107,2020,1,1,1,35.017,-97.332,39.132,-77.711
2250123,22085,22085,2020,1,1,3,31.56,-93.475,31.565,-93.464
2250655,18157,18057,2020,1,1,1,40.459,-86.93,39.963,-86.132
2250900,06053,32031,2020,1,1,1,36.596,-121.879,39.512,-119.827
2250921,36045,36045,2020,1,1,24,43.99,-75.84,43.99,-75.84
2251762,37119,51163,2020,1,1,8,35.193,-80.852,38.003,-79.421
2251793,47015,47149,2020,1,1,1,35.765,-86.029,35.847,-86.41
2251910,48201,01101,2020,1,1,1,29.838,-95.446,32.364,-86.245
2251957,48309,48035,2020,1,1,1,31.592,-97.49,31.914,-97.415
2252075,29510,29207,2020,1,1,1,38.627,-90.199,36.796,-89.958
2252342,51009,51550,2020,1,1,1,37.5,-79.0,36.739,-76.273
2253230,18163,21093,2020,1,1,1,38.003,-87.575,37.822,-85.768
2253432,47149,45075,2020,1,1,1,35.847,-86.41,33.631,-80.927
2254315,48113,22127,2020,1,1,1,32.82,-96.762,31.746,-92.742
2255184,21069,21067,2020,1,1,1,38.422,-83.734,38.041,-84.504
2256025,13073,36047,2020,1,1,1,33.536,-82.129,40.661,-73.911
2256179,54071,51059,2020,1,1,1,38.442,-79.296,38.699,-77.292
2256334,06107,35053,2020,1,1,1,36.196,-119.34,34.166,-106.026
2256483,51550,51700,2020,1,1,2,36.763,-76.296,37.09,-76.508
2256508,48161,48121,2020,1,1,1,31.536,-96.204,33.202,-97.115
2256529,06079,06077,2020,1,1,1,35.275,-120.665,38.12,-121.279
2256539,48113,39117,2020,1,1,1,32.82,-96.762,40.365,-82.669
2256974,20025,24510,2020,1,1,1,37.35,-99.729,39.285,-76.62
2257095,48201,36045,2020,1,1,1,29.996,-95.31,44.042,-75.765
2257466,17073,17021,2020,1,1,1,41.169,-90.043,39.739,-89.267
2257676,47099,47015,2020,1,1,1,35.234,-87.34,35.831,-85.979
2257995,13179,12083,2020,1,1,1,31.879,-81.608,29.12,-82.161
2258033,48215,48209,2020,1,1,2,26.242,-98.118,29.896,-97.935
2258253,24019,24023,2020,1,1,1,38.599,-75.926,39.422,-79.399
2258402,48051,48113,2020,1,1,1,30.607,-96.878,32.82,-96.762
2258508,36091,36091,2020,1,1,99,43.005,-73.765,43.002,-73.769
2260199,37183,37019,2020,1,1,1,35.844,-78.658,33.902,-78.428
2260283,51810,51001,2020,1,1,1,36.803,-76.07,37.966,-75.611
2260361,55059,55101,2020,1,1,3,42.621,-87.872,42.713,-87.859
2260398,22061,22073,2020,1,1,5,32.537,-92.613,32.517,-92.09
2260798,48085,48147,2020,1,1,1,33.195,-96.7,33.586,-96.188
2261018,19153,04021,2020,1,1,1,41.576,-93.606,33.408,-111.42
2261035,55079,55025,2020,1,1,1,43.06,-87.876,43.053,-89.519
2261546,34001,34015,2020,1,1,3,39.544,-74.762,39.741,-75.087
2261844,17107,06057,2020,1,1,1,40.281,-89.386,39.328,-120.186
2262229,48055,48187,2020,1,1,1,29.873,-97.891,29.574,-97.974
2262280,22071,22011,2020,1,1,1,29.967,-90.046,30.765,-93.59
2262333,01053,01101,2020,1,1,1,31.245,-87.068,32.364,-86.245
2262383,27055,27055,2020,1,1,3,43.763,-91.369,43.763,-91.369
2262668,37179,39049,2020,1,1,1,35.003,-80.563,39.995,-82.986
2263074,12086,41067,2020,1,1,1,25.774,-80.194,45.596,-123.147
2263342,05119,05131,2020,1,1,1,34.721,-92.251,35.329,-94.421
2263346,32003,32013,2020,1,1,2,36.081,-115.156,41.313,-118.257
2263493,13063,48229,2020,1,1,1,33.586,-84.334,31.86,-104.98
2263552,37119,47015,2020,1,1,1,35.209,-80.847,35.831,-85.979
2265101,41049,41049,2020,1,1,1,45.893,-119.491,45.893,-119.491
2265120,48303,48303,2020,1,1,250,33.57,-101.895,33.569,-101.894
2265355,36063,54051,2020,1,1,1,43.113,-78.699,39.789,-80.716
2265532,42051,42003,2020,1,1,1,40.026,-79.587,40.376,-80.05
2265843,18089,18063,2020,1,1,7,41.482,-87.342,39.767,-86.441
2265990,24031,51107,2020,1,1,2,39.096,-77.224,39.037,-77.414
2266038,17031,13319,2020,1,1,1,41.834,-87.732,32.678,-83.174
2266281,39099,39049,2020,1,1,2,41.016,-80.658,39.995,-82.986
2266814,05133,21111,2020,1,1,1,34.075,-94.282,38.196,-85.722
2266966,17159,17159,2020,1,1,4,38.728,-88.091,38.728,-88.091
2267562,01069,01045,2020,1,1,2,31.232,-85.425,31.46,-85.631
2267606,55009,55009,2020,1,1,132,44.499,-88.038,44.497,-88.042
2268095,09009,09009,2020,1,1,568,41.38,-72.938,41.381,-72.933
2268620,18097,39035,2020,1,1,1,39.769,-86.158,41.5,-81.694
2268678,13009,13211,2020,1,1,1,33.104,-83.253,33.586,-83.467
2268779,32005,32031,2020,1,1,3,39.02,-119.792,39.555,-119.759
2269140,45033,45065,2020,1,1,1,34.417,-79.371,33.913,-82.293
2269307,47087,47001,2020,1,1,1,36.245,-85.541,36.01,-84.27
2269419,47125,47155,2020,1,1,1,36.536,-87.356,35.879,-83.545
2269614,47149,20121,2020,1,1,1,35.847,-86.41,38.559,-94.987
2269754,54097,54097,2020,1,1,5,38.99,-80.235,38.99,-80.235
2269817,17201,17007,2020,1,1,1,42.257,-89.018,42.253,-88.862
2270565,21037,47037,2020,1,1,1,39.097,-84.508,36.165,-86.784
2270589,19011,19013,2020,1,1,1,42.178,-92.048,42.496,-92.355
2271114,12057,13319,2020,1,1,1,28.115,-82.583,32.678,-83.174
2271135,45089,37047,2020,1,1,1,33.755,-79.448,34.371,-78.716
2271286,12035,25025,2020,1,1,1,29.526,-81.219,42.314,-71.089
2271289,39165,39057,2020,1,1,1,39.468,-84.282,39.72,-84.088
2271316,48231,48095,2020,1,1,4,33.149,-96.055,31.169,-100.077
2271612,39159,39159,2020,1,1,10,40.237,-83.35,40.233,-83.344
2271978,17061,17021,2020,1,1,1,39.443,-90.404,39.739,-89.267
2272035,17031,49035,2020,1,1,1,41.834,-87.732,40.766,-111.917
2272125,53033,24033,2020,1,1,1,47.679,-122.062,38.753,-76.992
2272157,29095,29195,2020,1,1,1,39.1,-94.559,39.108,-93.191
2272759,17163,29189,2020,1,1,9,38.525,-89.994,38.659,-90.327
2272811,06065,22071,2020,1,1,1,33.791,-116.93,29.95,-90.064
2272818,36061,44003,2020,1,1,1,40.781,-73.969,41.697,-71.509
2272982,45079,13057,2020,1,1,1,34.057,-81.112,34.107,-84.541
2273081,34027,34015,2020,1,1,1,40.786,-74.485,39.702,-75.179
2273503,48121,40149,2020,1,1,1,33.019,-97.276,35.309,-98.717
2273828,45051,01117,2020,1,1,1,33.703,-78.879,33.221,-86.877
2273914,42069,42079,2020,1,1,5,41.441,-75.661,41.198,-75.909
2274479,48113,18097,2020,1,1,1,32.777,-96.797,39.768,-86.158
2274808,20103,20103,2020,1,1,36,39.272,-94.928,39.272,-94.933
2274866,25025,36081,2020,1,1,5,42.324,-71.074,40.671,-73.831
2275147,48143,48095,2020,1,1,13,32.215,-98.219,31.169,-100.077
2275304,40031,40017,2020,1,1,1,34.621,-98.423,35.523,-97.976
2275572,28087,28073,2020,1,1,1,33.514,-88.435,31.323,-89.354
2275963,17031,20125,2020,1,1,1,41.834,-87.732,37.032,-95.634
2276011,13089,28089,2020,1,1,1,33.875,-84.315,32.571,-89.876
2276113,18057,18081,2020,1,1,2,39.963,-86.041,39.583,-86.145
2276418,40109,04013,2020,1,1,1,35.483,-97.552,33.553,-112.125
2277219,18085,17031,2020,1,1,1,41.414,-85.722,41.834,-87.732
2277742,13151,13067,2020,1,1,2,33.494,-84.2,34.007,-84.635
2277792,12011,12055,2020,1,1,1,26.18,-80.235,27.506,-81.425
2278031,45075,13121,2020,1,1,1,33.487,-80.865,33.767,-84.433
2278396,22093,22125,2020,1,1,2,30.018,-90.713,30.937,-91.401
2278560,13271,17031,2020,1,1,1,32.009,-83.049,41.834,-87.732
2278576,47177,47177,2020,1,1,4,35.682,-85.782,35.675,-85.785
2279128,32510,32031,2020,1,1,3,39.151,-119.743,39.452,-119.813
2279142,44007,25025,2020,1,1,5,41.832,-71.43,42.323,-71.083
2279253,18141,17031,2020,1,1,3,41.694,-86.33,41.834,-87.732
2279311,48321,48321,2020,1,1,14,28.932,-95.999,28.961,-95.97
2279402,21197,21197,2020,1,1,2,37.845,-83.844,37.845,-83.844
2279410,45063,45055,2020,1,1,1,34.006,-81.114,34.204,-80.737
2279504,22075,22125,2020,1,1,1,29.49,-89.7,30.937,-91.401
2279515,20191,06037,2020,1,1,1,37.292,-97.484,34.021,-118.412
2279665,04003,04025,2020,1,1,2,31.741,-110.316,34.168,-111.932
2279846,18069,18069,2020,1,1,12,40.885,-85.498,40.885,-85.498
2280005,37089,45083,2020,1,1,1,35.339,-82.474,34.95,-81.94
2280027,48167,48029,2020,1,1,1,29.288,-94.823,29.418,-98.541
2281126,31055,20135,2020,1,1,1,41.315,-96.002,38.548,-99.844
2281474,13121,06073,2020,1,1,1,33.769,-84.362,32.851,-117.273
2281560,36103,17031,2020,1,1,1,40.831,-73.115,42.069,-88.213
2281659,01081,13319,2020,1,1,1,32.524,-85.088,32.678,-83.174
2281833,13121,01001,2020,1,1,7,33.767,-84.433,32.56,-86.649
2281883,18067,18097,2020,1,1,2,40.473,-86.121,39.774,-86.15
2282157,22063,22019,2020,1,1,1,30.3,-90.731,30.231,-93.342
2282666,09005,36047,2020,1,1,1,41.568,-73.413,40.655,-73.949
2282852,55133,55101,2020,1,1,1,43.105,-88.342,42.726,-87.783
2283151,36119,36045,2020,1,1,1,41.04,-73.714,44.058,-75.749
2283253,48201,28089,2020,1,1,1,29.838,-95.446,32.571,-89.876
2284117,12095,25025,2020,1,1,1,28.416,-81.581,42.314,-71.089
2284154,26099,26065,2020,1,1,1,42.581,-83.031,42.711,-84.413
2284311,47189,47141,2020,1,1,1,36.222,-86.52,36.14,-85.51
2284357,20045,20159,2020,1,1,2,38.872,-95.211,38.498,-98.32
2284521,22071,28027,2020,1,1,1,29.948,-90.071,34.195,-90.564
2284643,06037,48201,2020,1,1,3,33.981,-118.341,29.869,-95.436
2284666,48415,48017,2020,1,1,1,32.927,-101.073,34.229,-102.733
2284673,06037,35031,2020,1,1,4,34.109,-118.275,35.574,-108.279
2284715,44003,09003,2020,1,1,1,41.706,-71.431,41.714,-72.603
2285315,25025,51683,2020,1,1,1,42.346,-71.101,38.748,-77.487
2285372,12065,01073,2020,1,1,1,30.11,-83.983,33.542,-86.794
2285484,48215,48409,2020,1,1,1,26.203,-97.982,27.879,-97.327
2285966,34021,34009,2020,1,1,1,40.234,-74.772,39.047,-74.852
2285976,06085,06069,2020,1,1,5,37.327,-121.905,36.807,-121.35
2286316,35035,06001,2020,1,1,1,32.186,-106.173,37.551,-121.992
2286322,25027,08093,2020,1,1,1,42.103,-72.076,38.998,-105.551
2286979,44003,44009,2020,1,1,4,41.668,-71.539,41.508,-71.567
2287671,10005,10001,2020,1,1,2,38.914,-75.43,39.039,-75.478
2287910,48471,48055,2020,1,1,1,30.706,-95.547,30.001,-97.616
2287936,47093,21199,2020,1,1,1,35.982,-83.964,37.26,-84.432
2288191,37155,37183,2020,1,1,1,34.633,-78.994,35.723,-78.65
2288213,48103,48103,2020,1,1,3,31.392,-102.351,31.392,-102.351
2288298,06053,06053,2020,1,1,360,36.624,-121.681,36.629,-121.686
2288719,13029,13319,2020,1,1,1,31.94,-81.315,32.678,-83.174
2288841,22031,22017,2020,1,1,1,32.036,-93.701,32.461,-93.809
2289100,06037,48121,2020,1,1,2,33.981,-118.407,33.21,-97.131
2289185,06037,17031,2020,1,1,6,34.038,-118.319,41.879,-87.77
2290187,37027,51029,2020,1,1,1,35.853,-81.582,37.706,-78.361
2290394,13121,37171,2020,1,1,1,33.755,-84.401,36.324,-80.768
2290638,09001,39117,2020,1,1,1,41.098,-73.554,40.365,-82.669
2290682,21029,39061,2020,1,1,1,38.061,-85.713,39.137,-84.54
2290695,48265,48209,2020,1,1,1,30.079,-99.235,29.896,-97.935
2290803,45079,45071,2020,1,1,2,34.055,-81.119,34.254,-81.485
2291014,51107,51163,2020,1,1,10,38.974,-77.475,38.003,-79.421
2291043,37011,37123,2020,1,1,1,36.04,-81.891,35.17,-79.861
2291404,17031,08013,2020,1,1,1,41.834,-87.732,40.007,-105.187
2291462,22033,22079,2020,1,1,2,30.459,-91.091,31.293,-92.487
2292145,40021,40091,2020,1,1,1,35.916,-94.972,35.468,-95.526
2292426,48201,48453,2020,1,1,21,29.854,-95.44,30.321,-97.752
2292444,48291,48291,2020,1,1,18,30.191,-94.977,30.181,-94.978
2292455,42003,42129,2020,1,1,9,40.437,-79.907,40.301,-79.671
2292722,26163,17183,2020,1,1,1,42.337,-83.051,39.912,-87.872
2292808,08097,08031,2020,1,1,1,39.207,-106.84,39.714,-104.922
2293022,21227,36047,2020,1,1,1,36.966,-86.436,40.706,-73.978
2293437,18089,18091,2020,1,1,1,41.586,-87.328,41.713,-86.874
2293618,36095,36053,2020,1,1,2,42.659,-74.513,42.747,-75.77
2293651,39121,39117,2020,1,1,1,39.744,-81.521,40.365,-82.669
2293834,20147,31019,2020,1,1,1,39.758,-99.322,40.7,-99.068
2294074,47065,13313,2020,1,1,3,35.058,-85.222,34.768,-84.974
2294156,06099,06047,2020,1,1,9,37.535,-120.896,37.387,-120.71
2294434,20091,20159,2020,1,1,24,38.961,-94.715,38.498,-98.32
2294991,22019,48201,2020,1,1,7,30.168,-93.322,29.833,-95.427
2294997,51660,51161,2020,1,1,1,38.438,-78.871,37.275,-79.894
2295129,35053,04013,2020,1,1,1,34.536,-106.774,33.579,-112.423
2295433,26091,26139,2020,1,1,1,42.004,-83.945,42.788,-86.109
2295535,21099,47069,2020,1,1,1,37.345,-85.994,35.241,-89.1
2295827,23017,23017,2020,1,1,8,44.511,-70.54,44.522,-70.55
2295906,06029,06099,2020,1,1,1,35.015,-118.872,37.705,-121.064
2296195,17103,17103,2020,1,1,8,41.823,-89.443,41.826,-89.409
2296661,48231,48041,2020,1,1,1,33.079,-96.236,30.585,-96.292
2297289,45067,45075,2020,1,1,1,34.2,-79.251,33.631,-80.927
2297397,28035,13057,2020,1,1,1,31.311,-89.338,34.254,-84.62
2297503,48287,48339,2020,1,1,1,30.248,-96.756,30.207,-95.764
2297578,39041,39045,2020,1,1,1,40.149,-82.915,39.89,-82.741
2297737,47003,21093,2020,1,1,1,35.483,-86.436,37.822,-85.768
2297807,06037,41039,2020,1,1,6,34.095,-118.12,44.066,-123.122
2297966,29095,20159,2020,1,1,12,39.083,-94.528,38.498,-98.32
2298597,06059,25021,2020,1,1,2,33.72,-117.894,42.177,-71.143
2299494,12099,12105,2020,1,1,1,26.701,-80.688,28.017,-81.699
2299526,04013,04007,2020,1,1,6,33.481,-111.889,34.232,-111.355
2300566,04017,29189,2020,1,1,1,36.59,-110.174,38.652,-90.581
2301214,28089,28089,2020,1,1,70,32.471,-90.114,32.485,-90.085
2301449,34003,34003,2020,1,1,544,40.901,-74.05,40.903,-74.053
2301708,36057,25003,2020,1,1,1,42.938,-74.19,42.45,-73.245
2302109,47037,47043,2020,1,1,3,36.119,-86.906,36.135,-87.301
2302477,24013,42133,2020,1,1,1,39.591,-77.002,39.812,-76.982
2302618,37083,12095,2020,1,1,1,36.451,-77.657,28.574,-81.2
2302823,22047,22121,2020,1,1,1,30.297,-91.24,30.351,-91.19
2303462,23005,23031,2020,1,1,3,43.811,-70.099,43.33,-70.6
2303497,29169,29169,2020,1,1,1,37.744,-92.119,37.744,-92.119
2303499,06059,53061,2020,1,1,1,33.843,-117.851,47.96,-122.232
2304007,36005,29189,2020,1,1,1,40.874,-73.895,38.627,-90.397
2304314,37087,37123,2020,1,1,2,35.482,-83.004,35.17,-79.861
2304796,25019,25019,2020,1,1,5,41.271,-70.087,41.27,-70.087
2304851,37057,17031,2020,1,1,1,35.886,-80.077,41.883,-87.632
2305014,25009,33011,2020,1,1,3,42.515,-70.978,42.75,-71.501
2305664,40109,40147,2020,1,1,1,35.468,-97.516,36.748,-95.981
2305881,51179,51179,2020,1,1,11,38.409,-77.452,38.409,-77.452
2306235,47061,42101,2020,1,1,1,35.261,-85.742,39.953,-75.165
2306313,06003,06063,2020,1,1,1,38.517,-119.693,40.027,-121.236
2306482,34019,34027,2020,1,1,2,40.6,-74.922,40.786,-74.485
2306582,22027,22017,2020,1,1,1,32.95,-93.131,32.461,-93.809
2306598,47157,17031,2020,1,1,1,35.134,-89.922,41.834,-87.732
2306672,55065,55027,2020,1,1,1,42.709,-89.867,43.567,-88.92
2306691,36061,09009,2020,1,1,10,40.778,-73.97,41.349,-72.925
2306692,48157,22019,2020,1,1,1,29.574,-95.509,30.264,-92.995
2306786,37133,37133,2020,1,1,24,34.729,-77.354,34.737,-77.364
2306885,47157,48121,2020,1,1,1,35.134,-89.922,33.043,-96.868
2307345,22051,01051,2020,1,1,1,29.969,-90.152,32.642,-86.076
2307571,48085,48387,2020,1,1,1,33.11,-96.829,33.752,-94.782
2307610,04013,21125,2020,1,1,1,33.435,-112.005,37.022,-84.07
2307956,36005,12086,2020,1,1,1,40.85,-73.849,25.869,-80.188
2307962,08031,08059,2020,1,1,50,39.719,-104.949,39.744,-105.117
2307998,18103,13319,2020,1,1,1,40.989,-86.168,32.678,-83.174
2308305,36119,36053,2020,1,1,5,41.148,-73.796,42.747,-75.77
2308332,19193,19193,2020,1,1,64,42.47,-96.395,42.47,-96.395
2308479,53071,53071,2020,1,1,17,46.056,-118.347,46.057,-118.338
2308517,09001,36061,2020,1,1,9,41.155,-73.468,40.759,-73.98
2308668,09011,44009,2020,1,1,3,41.403,-71.958,41.431,-71.692
2308853,04019,24033,2020,1,1,1,32.189,-110.916,38.761,-76.999
2308858,27037,27095,2020,1,1,1,44.836,-93.055,45.589,-93.598
2309447,31025,31055,2020,1,1,1,41.011,-96.39,41.315,-96.002
2309770,12095,48439,2020,1,1,2,28.502,-81.368,32.932,-97.08
2310088,40071,40119,2020,1,1,1,36.718,-97.068,36.1,-97.31
2310183,48301,12095,2020,1,1,1,31.813,-103.594,28.502,-81.368
2311274,22055,22051,2020,1,1,2,30.206,-92.061,29.945,-90.181
2311599,48355,16039,2020,1,1,1,27.737,-97.432,43.011,-115.504
2311612,06071,06025,2020,1,1,2,34.099,-117.476,32.775,-115.548
2311857,06083,06037,2020,1,1,8,34.587,-119.913,34.021,-118.393
2312347,22093,22005,2020,1,1,3,30.073,-90.808,30.239,-90.982
2312468,26163,44003,2020,1,1,1,42.353,-83.099,41.699,-71.437
2312698,29095,29085,2020,1,1,1,38.996,-94.468,38.021,-93.488
2312775,09011,34039,2020,1,1,1,41.467,-72.153,40.696,-74.267
2313045,13063,13175,2020,1,1,1,33.555,-84.41,32.538,-82.943
2313217,45051,12057,2020,1,1,1,33.703,-78.879,27.997,-82.443
2313280,08047,08001,2020,1,1,1,39.798,-105.483,39.905,-104.95
2313293,53033,27053,2020,1,1,2,47.615,-122.331,44.971,-93.262
2313498,37021,37087,2020,1,1,2,35.539,-82.567,35.48,-82.951
2313587,42101,53033,2020,1,1,1,40.005,-75.118,47.615,-122.331
2313709,13189,13189,2020,1,1,1,33.477,-82.508,33.477,-82.508
2313852,01095,01077,2020,1,1,1,34.276,-86.204,34.922,-87.27
2313968,37119,37057,2020,1,1,3,35.215,-80.845,35.834,-80.211
2314322,37183,51083,2020,1,1,1,35.78,-78.638,36.699,-78.901
2314426,48213,48257,2020,1,1,1,32.326,-96.2,32.737,-96.439
2314875,24033,12086,2020,1,1,1,38.969,-77.0,25.788,-80.391
2314964,33015,33001,2020,1,1,1,42.829,-71.359,43.554,-71.422
2315507,09009,36005,2020,1,1,1,41.393,-72.921,40.85,-73.849
2316551,13105,13067,2020,1,1,1,34.013,-82.656,33.834,-84.49
2316897,06075,17031,2020,1,1,1,37.771,-122.436,41.834,-87.732
2317570,40003,04025,2020,1,1,1,36.908,-98.334,34.858,-111.787
2317728,31019,31137,2020,1,1,1,40.7,-99.068,40.443,-99.377
2317845,54095,54095,2020,1,1,2,39.604,-80.934,39.604,-80.934
